DATE,IPG314S
1988-11-01,165.6977
1988-12-01,167.5293
1989-01-01,174.7227
1989-02-01,172.7992
1989-03-01,169.2851
1989-04-01,173.8860
1989-05-01,169.2144
1989-06-01,167.0348
1989-07-01,171.5864
1989-08-01,171.3512
1989-09-01,172.0928
1989-10-01,173.3336
1989-11-01,172.6224
1989-12-01,176.4232
1990-01-01,174.1397
1990-02-01,178.0451
1990-03-01,170.9015
1990-04-01,168.4782
1990-05-01,168.4522
1990-06-01,172.9200
1990-07-01,168.3815
1990-08-01,167.8317
1990-09-01,173.8733
1990-10-01,163.7120
1990-11-01,163.3306
1990-12-01,168.1165
1991-01-01,152.6802
1991-02-01,155.2138
1991-03-01,159.3403
1991-04-01,159.0502
1991-05-01,159.8598
1991-06-01,166.1865
1991-07-01,161.0204
1991-08-01,166.1048
1991-09-01,166.1302
1991-10-01,162.8026
1991-11-01,165.9748
1991-12-01,166.5531
1992-01-01,164.9970
1992-02-01,167.7883
1992-03-01,168.6126
1992-04-01,168.0838
1992-05-01,173.4406
1992-06-01,167.5341
1992-07-01,166.9381
1992-08-01,170.8331
1992-09-01,168.8553
1992-10-01,171.7162
1992-11-01,176.6061
1992-12-01,170.2772
1993-01-01,181.4065
1993-02-01,174.1597
1993-03-01,164.4434
1993-04-01,170.9958
1993-05-01,178.0667
1993-06-01,175.0965
1993-07-01,179.2382
1993-08-01,175.3017
1993-09-01,173.2164
1993-10-01,179.1079
1993-11-01,175.0217
1993-12-01,174.1685
1994-01-01,183.4830
1994-02-01,173.7892
1994-03-01,176.5697
1994-04-01,184.3146
1994-05-01,179.4741
1994-06-01,181.6199
1994-07-01,184.9940
1994-08-01,181.5092
1994-09-01,183.7418
1994-10-01,189.5359
1994-11-01,185.3096
1994-12-01,189.5869
1995-01-01,189.8080
1995-02-01,190.3339
1995-03-01,186.0566
1995-04-01,187.1989
1995-05-01,179.2186
1995-06-01,175.8326
1995-07-01,182.2936
1995-08-01,180.8833
1995-09-01,184.3352
1995-10-01,178.7332
1995-11-01,176.8694
1995-12-01,182.8301
1996-01-01,168.7357
1996-02-01,173.9819
1996-03-01,184.3317
1996-04-01,173.9676
1996-05-01,176.1475
1996-06-01,188.1250
1996-07-01,176.1378
1996-08-01,181.7623
1996-09-01,185.7725
1996-10-01,183.3545
1996-11-01,187.5381
1996-12-01,190.4304
1997-01-01,182.2033
1997-02-01,187.7849
1997-03-01,196.3973
1997-04-01,191.9409
1997-05-01,193.8806
1997-06-01,198.4529
1997-07-01,192.9411
1997-08-01,197.3701
1997-09-01,196.0833
1997-10-01,192.7447
1997-11-01,202.0446
1997-12-01,193.5658
1998-01-01,198.9028
1998-02-01,192.7047
1998-03-01,189.7048
1998-04-01,187.9564
1998-05-01,194.4053
1998-06-01,186.9502
1998-07-01,190.1019
1998-08-01,192.8046
1998-09-01,187.3217
1998-10-01,192.7938
1998-11-01,190.7725
1998-12-01,190.6404
1999-01-01,197.8413
1999-02-01,199.5317
1999-03-01,194.1239
1999-04-01,199.0051
1999-05-01,213.1658
1999-06-01,202.3695
1999-07-01,207.0866
1999-08-01,203.1725
1999-09-01,200.4836
1999-10-01,207.1737
1999-11-01,197.8780
1999-12-01,206.2168
2000-01-01,210.9334
2000-02-01,207.3702
2000-03-01,208.0475
2000-04-01,213.7113
2000-05-01,206.0293
2000-06-01,204.2714
2000-07-01,210.2904
2000-08-01,199.8457
2000-09-01,202.6801
2000-10-01,202.2258
2000-11-01,197.8849
2000-12-01,197.3657
2001-01-01,193.6209
2001-02-01,196.0897
2001-03-01,191.9459
2001-04-01,189.3902
2001-05-01,184.9695
2001-06-01,188.5523
2001-07-01,187.2042
2001-08-01,185.2204
2001-09-01,188.9658
2001-10-01,183.0036
2001-11-01,183.5196
2001-12-01,188.3741
2002-01-01,184.9775
2002-02-01,185.2293
2002-03-01,189.0139
2002-04-01,191.6718
2002-05-01,191.1861
2002-06-01,194.7500
2002-07-01,186.9069
2002-08-01,189.3755
2002-09-01,188.8264
2002-10-01,187.6673
2002-11-01,188.8798
2002-12-01,190.2678
2003-01-01,183.2972
2003-02-01,184.3132
2003-03-01,187.6236
2003-04-01,187.9882
2003-05-01,183.4123
2003-06-01,182.2904
2003-07-01,184.1685
2003-08-01,182.4713
2003-09-01,181.0871
2003-10-01,186.3074
2003-11-01,191.4178
2003-12-01,188.9777
2004-01-01,201.2025
2004-02-01,193.8912
2004-03-01,185.6598
2004-04-01,194.7346
2004-05-01,201.0058
2004-06-01,194.5046
2004-07-01,202.5433
2004-08-01,195.6540
2004-09-01,192.7443
2004-10-01,203.2011
2004-11-01,195.5786
2004-12-01,194.1251
2005-01-01,201.2635
2005-02-01,201.3267
2005-03-01,201.5928
2005-04-01,197.9104
2005-05-01,196.3221
2005-06-01,193.9102
2005-07-01,198.4290
2005-08-01,199.1881
2005-09-01,200.6112
2005-10-01,196.3425
2005-11-01,195.5027
2005-12-01,194.1284
2006-01-01,196.2856
2006-02-01,194.9748
2006-03-01,190.2537
2006-04-01,188.4271
2006-05-01,187.5522
2006-06-01,184.8292
2006-07-01,183.5120
2006-08-01,180.1640
2006-09-01,177.1008
2006-10-01,173.3168
2006-11-01,169.3589
2006-12-01,164.0030
2007-01-01,163.9707
2007-02-01,159.7678
2007-03-01,158.3437
2007-04-01,158.5609
2007-05-01,156.1028
2007-06-01,155.9555
2007-07-01,153.3370
2007-08-01,151.6434
2007-09-01,148.4844
2007-10-01,148.8609
2007-11-01,149.7722
2007-12-01,150.4556
2008-01-01,148.8143
2008-02-01,149.4737
2008-03-01,149.1614
2008-04-01,147.7264
2008-05-01,146.9855
2008-06-01,146.4979
2008-07-01,144.7759
2008-08-01,141.3360
2008-09-01,137.0154
2008-10-01,133.0891
2008-11-01,128.0864
2008-12-01,120.6100
2009-01-01,118.9645
2009-02-01,116.1979
2009-03-01,110.0094
2009-04-01,108.6366
2009-05-01,105.0986
2009-06-01,104.2320
2009-07-01,103.7126
2009-08-01,104.4815
2009-09-01,106.8846
2009-10-01,105.5611
2009-11-01,104.6615
2009-12-01,106.0924
2010-01-01,109.2576
2010-02-01,109.2935
2010-03-01,108.8740
2010-04-01,109.2156
2010-05-01,110.6348
2010-06-01,109.7785
2010-07-01,110.1544
2010-08-01,108.4409
2010-09-01,109.3761
2010-10-01,109.2185
2010-11-01,107.2841
2010-12-01,107.1402
2011-01-01,107.3109
2011-02-01,111.1475
2011-03-01,111.7979
2011-04-01,111.2283
2011-05-01,110.2117
2011-06-01,110.3673
2011-07-01,108.7988
2011-08-01,109.5994
2011-09-01,110.3937
2011-10-01,110.0985
2011-11-01,109.0809
2011-12-01,110.1656
2012-01-01,107.3546
2012-02-01,108.1747
2012-03-01,106.6618
2012-04-01,105.2198
2012-05-01,103.2559
2012-06-01,105.6441
2012-07-01,102.6167
2012-08-01,102.3109
2012-09-01,103.0061
2012-10-01,104.5116
2012-11-01,105.5762
2012-12-01,107.5391
2013-01-01,106.1709
2013-02-01,107.2918
2013-03-01,107.5262
2013-04-01,107.6384
2013-05-01,107.7267
2013-06-01,108.3645
2013-07-01,108.1620
2013-08-01,108.3677
2013-09-01,108.7683
2013-10-01,107.2534
2013-11-01,109.4751
2013-12-01,109.7785
2014-01-01,108.6383
2014-02-01,110.7609
2014-03-01,111.5923
2014-04-01,113.2180
2014-05-01,116.0532
2014-06-01,117.2952
2014-07-01,120.0701
2014-08-01,120.7052
2014-09-01,118.2178
2014-10-01,119.8484
2014-11-01,120.9048
2014-12-01,118.2265
2015-01-01,113.1669
2015-02-01,113.9321
2015-03-01,113.2703
2015-04-01,113.4906
2015-05-01,114.2987
2015-06-01,112.7804
2015-07-01,111.8650
2015-08-01,112.5635
2015-09-01,112.6639
2015-10-01,112.9991
2015-11-01,112.5477
2015-12-01,112.2422
2016-01-01,114.6166
2016-02-01,115.3985
2016-03-01,114.7651
2016-04-01,112.5869
2016-05-01,114.7833
2016-06-01,113.4527
2016-07-01,112.9834
2016-08-01,112.3362
2016-09-01,113.6832
2016-10-01,110.9110
2016-11-01,109.5846
2016-12-01,104.2902
2017-01-01,105.8467
2017-02-01,103.2560
2017-03-01,102.4222
2017-04-01,101.5949
2017-05-01,100.4243
2017-06-01,99.6347
2017-07-01,99.6123
2017-08-01,97.9484
2017-09-01,97.4117
2017-10-01,96.8612
2017-11-01,97.3630
2017-12-01,97.6245
2018-01-01,97.4045
2018-02-01,97.9787
2018-03-01,97.5783
2018-04-01,97.6713
2018-05-01,97.7825
2018-06-01,98.6171
2018-07-01,99.9848
2018-08-01,101.5117
2018-09-01,100.7277
2018-10-01,100.9270
2018-11-01,100.0950
2018-12-01,100.9628
2019-01-01,99.1774
2019-02-01,98.3110
2019-03-01,100.9441
2019-04-01,100.6086
2019-05-01,99.3589
2019-06-01,99.7819
2019-07-01,98.2469
2019-08-01,97.0296
2019-09-01,97.7964
2019-10-01,97.6096
2019-11-01,97.9696
2019-12-01,98.2593
2020-01-01,100.2192
2020-02-01,99.6061
2020-03-01,94.2391
2020-04-01,75.1031
2020-05-01,85.8771
2020-06-01,89.4139
2020-07-01,89.1668
2020-08-01,89.7491
2020-09-01,93.3506
2020-10-01,93.5642
2020-11-01,94.1472
2020-12-01,95.7587
2021-01-01,97.8207
2021-02-01,97.2706
2021-03-01,99.3136
2021-04-01,100.0866
2021-05-01,98.4102
2021-06-01,98.0530
2021-07-01,98.7224
2021-08-01,97.6190
2021-09-01,98.2017
2021-10-01,99.6575
2021-11-01,99.2515
2021-12-01,100.4326
2022-01-01,100.0207
2022-02-01,103.2043
2022-03-01,100.0066
2022-04-01,97.6715
2022-05-01,98.6558
2022-06-01,91.5496
2022-07-01,93.0125
2022-08-01,93.3159
2022-09-01,91.1987
2022-10-01,91.6117
2022-11-01,89.1707
2022-12-01,89.3291
2023-01-01,89.1342
