DATE,IPG327S
1986-02-01,90.0424
1986-03-01,89.9188
1986-04-01,91.5602
1986-05-01,91.5491
1986-06-01,91.7464
1986-07-01,90.3567
1986-08-01,91.9424
1986-09-01,92.1926
1986-10-01,90.9835
1986-11-01,92.1033
1986-12-01,93.8232
1987-01-01,94.9519
1987-02-01,95.9212
1987-03-01,94.8429
1987-04-01,96.8239
1987-05-01,96.8299
1987-06-01,95.4991
1987-07-01,97.3132
1987-08-01,95.1952
1987-09-01,97.1187
1987-10-01,98.0061
1987-11-01,97.6005
1987-12-01,98.4368
1988-01-01,96.5694
1988-02-01,99.0567
1988-03-01,99.7453
1988-04-01,99.2212
1988-05-01,98.9580
1988-06-01,98.3804
1988-07-01,97.4204
1988-08-01,98.3758
1988-09-01,98.6496
1988-10-01,98.9795
1988-11-01,98.3805
1988-12-01,98.6472
1989-01-01,100.3883
1989-02-01,97.9506
1989-03-01,99.8123
1989-04-01,98.3292
1989-05-01,97.5007
1989-06-01,97.9897
1989-07-01,96.8370
1989-08-01,97.3432
1989-09-01,96.0330
1989-10-01,97.3542
1989-11-01,97.5472
1989-12-01,95.3148
1990-01-01,98.5278
1990-02-01,98.4324
1990-03-01,98.5713
1990-04-01,97.6740
1990-05-01,97.1415
1990-06-01,96.5723
1990-07-01,95.5772
1990-08-01,95.9505
1990-09-01,95.5514
1990-10-01,93.5723
1990-11-01,93.9933
1990-12-01,92.9576
1991-01-01,88.5981
1991-02-01,89.7098
1991-03-01,86.6723
1991-04-01,87.6104
1991-05-01,87.5771
1991-06-01,87.6330
1991-07-01,88.9662
1991-08-01,89.0537
1991-09-01,88.2296
1991-10-01,89.7369
1991-11-01,89.2935
1991-12-01,90.1577
1992-01-01,89.7651
1992-02-01,90.9128
1992-03-01,91.5433
1992-04-01,92.0189
1992-05-01,92.6307
1992-06-01,93.0834
1992-07-01,92.7117
1992-08-01,92.5284
1992-09-01,94.6170
1992-10-01,93.2453
1992-11-01,93.1581
1992-12-01,93.3577
1993-01-01,91.2805
1993-02-01,93.8801
1993-03-01,92.8692
1993-04-01,93.7118
1993-05-01,93.6355
1993-06-01,94.6108
1993-07-01,94.4326
1993-08-01,94.4456
1993-09-01,95.1162
1993-10-01,95.1598
1993-11-01,96.2894
1993-12-01,97.6964
1994-01-01,95.9092
1994-02-01,95.7886
1994-03-01,98.2882
1994-04-01,98.6394
1994-05-01,100.7057
1994-06-01,99.5601
1994-07-01,100.6949
1994-08-01,101.4151
1994-09-01,100.8936
1994-10-01,100.8055
1994-11-01,102.0013
1994-12-01,102.4026
1995-01-01,102.1565
1995-02-01,101.4088
1995-03-01,103.0234
1995-04-01,101.8384
1995-05-01,102.0051
1995-06-01,102.4997
1995-07-01,102.0883
1995-08-01,102.8753
1995-09-01,103.1775
1995-10-01,103.7256
1995-11-01,103.9884
1995-12-01,103.4923
1996-01-01,104.8318
1996-02-01,105.1018
1996-03-01,106.5031
1996-04-01,108.0351
1996-05-01,108.9262
1996-06-01,110.5018
1996-07-01,112.4603
1996-08-01,110.6258
1996-09-01,111.5220
1996-10-01,111.5583
1996-11-01,111.3415
1996-12-01,110.6758
1997-01-01,110.4963
1997-02-01,112.8558
1997-03-01,112.9812
1997-04-01,111.7078
1997-05-01,112.4586
1997-06-01,112.0718
1997-07-01,112.6603
1997-08-01,113.1607
1997-09-01,113.9207
1997-10-01,113.7508
1997-11-01,113.5938
1997-12-01,116.4921
1998-01-01,116.9013
1998-02-01,118.6359
1998-03-01,117.1934
1998-04-01,117.1298
1998-05-01,119.2491
1998-06-01,117.7371
1998-07-01,117.7188
1998-08-01,119.1214
1998-09-01,118.9525
1998-10-01,119.5495
1998-11-01,120.0478
1998-12-01,122.5352
1999-01-01,120.4936
1999-02-01,121.2986
1999-03-01,118.3990
1999-04-01,116.8422
1999-05-01,118.2276
1999-06-01,119.2585
1999-07-01,119.4971
1999-08-01,120.0464
1999-09-01,119.1103
1999-10-01,120.2144
1999-11-01,121.7829
1999-12-01,122.3639
2000-01-01,121.9954
2000-02-01,121.8700
2000-03-01,121.5223
2000-04-01,121.7747
2000-05-01,120.4150
2000-06-01,117.8021
2000-07-01,120.7190
2000-08-01,119.6214
2000-09-01,119.0034
2000-10-01,119.3613
2000-11-01,118.1371
2000-12-01,116.2167
2001-01-01,117.5714
2001-02-01,116.3782
2001-03-01,117.5175
2001-04-01,117.1975
2001-05-01,116.3974
2001-06-01,115.4959
2001-07-01,116.0196
2001-08-01,113.2068
2001-09-01,114.1449
2001-10-01,113.1383
2001-11-01,113.3899
2001-12-01,114.2908
2002-01-01,114.4527
2002-02-01,115.1504
2002-03-01,114.8820
2002-04-01,115.3634
2002-05-01,114.5351
2002-06-01,115.9049
2002-07-01,115.4092
2002-08-01,115.4347
2002-09-01,117.0824
2002-10-01,116.3981
2002-11-01,115.7973
2002-12-01,115.1450
2003-01-01,115.4661
2003-02-01,115.2028
2003-03-01,116.2628
2003-04-01,114.8919
2003-05-01,117.3686
2003-06-01,117.3998
2003-07-01,116.4446
2003-08-01,117.4304
2003-09-01,116.5252
2003-10-01,116.9031
2003-11-01,117.6094
2003-12-01,116.9643
2004-01-01,117.2607
2004-02-01,117.2821
2004-03-01,119.6231
2004-04-01,119.3397
2004-05-01,119.3332
2004-06-01,118.2911
2004-07-01,119.5921
2004-08-01,120.9139
2004-09-01,121.8561
2004-10-01,121.7845
2004-11-01,121.2805
2004-12-01,124.4546
2005-01-01,123.6613
2005-02-01,124.1023
2005-03-01,122.4271
2005-04-01,123.5294
2005-05-01,124.4123
2005-06-01,124.7906
2005-07-01,123.9145
2005-08-01,124.0482
2005-09-01,125.7253
2005-10-01,127.3449
2005-11-01,130.1822
2005-12-01,128.0059
2006-01-01,132.1919
2006-02-01,131.5008
2006-03-01,129.9053
2006-04-01,129.6747
2006-05-01,127.3353
2006-06-01,127.1858
2006-07-01,125.8960
2006-08-01,125.2968
2006-09-01,123.8507
2006-10-01,123.8818
2006-11-01,124.0518
2006-12-01,129.0121
2007-01-01,127.7118
2007-02-01,125.4771
2007-03-01,127.5076
2007-04-01,126.8994
2007-05-01,126.5595
2007-06-01,127.2222
2007-07-01,126.5914
2007-08-01,126.1243
2007-09-01,125.7332
2007-10-01,124.9932
2007-11-01,126.1514
2007-12-01,122.1148
2008-01-01,124.8853
2008-02-01,121.7331
2008-03-01,121.2011
2008-04-01,117.5065
2008-05-01,114.8100
2008-06-01,112.2386
2008-07-01,111.6183
2008-08-01,109.2823
2008-09-01,106.1142
2008-10-01,103.9716
2008-11-01,98.9800
2008-12-01,94.8949
2009-01-01,90.6597
2009-02-01,88.2871
2009-03-01,84.1724
2009-04-01,83.3727
2009-05-01,82.3421
2009-06-01,82.1504
2009-07-01,84.1643
2009-08-01,83.8148
2009-09-01,83.8076
2009-10-01,80.4345
2009-11-01,84.2022
2009-12-01,80.1376
2010-01-01,83.1254
2010-02-01,82.9845
2010-03-01,84.4419
2010-04-01,88.0457
2010-05-01,87.2411
2010-06-01,87.1001
2010-07-01,87.5723
2010-08-01,87.6961
2010-09-01,87.4205
2010-10-01,88.5189
2010-11-01,88.9042
2010-12-01,85.6764
2011-01-01,83.6914
2011-02-01,85.8865
2011-03-01,86.5378
2011-04-01,87.5133
2011-05-01,88.4675
2011-06-01,88.2199
2011-07-01,89.1962
2011-08-01,89.9840
2011-09-01,89.8808
2011-10-01,89.0936
2011-11-01,88.6313
2011-12-01,88.5248
2012-01-01,89.2553
2012-02-01,90.7716
2012-03-01,90.0639
2012-04-01,90.5023
2012-05-01,89.5924
2012-06-01,90.2962
2012-07-01,89.3788
2012-08-01,89.6747
2012-09-01,89.7639
2012-10-01,90.9248
2012-11-01,91.1562
2012-12-01,92.0014
2013-01-01,91.5703
2013-02-01,93.5563
2013-03-01,94.0378
2013-04-01,92.4343
2013-05-01,94.8235
2013-06-01,95.2665
2013-07-01,95.6486
2013-08-01,95.9827
2013-09-01,96.7318
2013-10-01,96.8487
2013-11-01,97.9303
2013-12-01,94.5914
2014-01-01,95.5177
2014-02-01,95.4815
2014-03-01,96.9447
2014-04-01,97.3385
2014-05-01,98.5255
2014-06-01,99.5018
2014-07-01,100.6380
2014-08-01,100.2691
2014-09-01,100.7144
2014-10-01,99.4967
2014-11-01,98.6254
2014-12-01,98.6166
2015-01-01,98.4528
2015-02-01,97.5643
2015-03-01,96.9316
2015-04-01,97.9805
2015-05-01,98.4109
2015-06-01,98.8009
2015-07-01,99.4135
2015-08-01,100.1579
2015-09-01,99.3656
2015-10-01,100.1632
2015-11-01,101.1821
2015-12-01,101.4825
2016-01-01,100.8575
2016-02-01,101.4551
2016-03-01,100.8196
2016-04-01,100.9037
2016-05-01,100.7091
2016-06-01,100.7235
2016-07-01,100.6488
2016-08-01,99.6812
2016-09-01,100.2828
2016-10-01,100.1068
2016-11-01,100.4504
2016-12-01,99.4517
2017-01-01,99.8531
2017-02-01,101.7322
2017-03-01,101.2345
2017-04-01,99.9023
2017-05-01,99.3401
2017-06-01,99.5213
2017-07-01,99.4344
2017-08-01,97.5963
2017-09-01,100.9068
2017-10-01,100.0450
2017-11-01,100.4698
2017-12-01,99.9643
2018-01-01,97.1470
2018-02-01,101.8487
2018-03-01,99.9059
2018-04-01,101.0529
2018-05-01,101.4109
2018-06-01,100.6844
2018-07-01,100.7409
2018-08-01,100.5887
2018-09-01,99.5389
2018-10-01,100.8820
2018-11-01,99.3116
2018-12-01,101.2575
2019-01-01,101.8292
2019-02-01,99.1018
2019-03-01,99.3818
2019-04-01,100.6234
2019-05-01,101.1692
2019-06-01,101.5561
2019-07-01,101.0747
2019-08-01,101.8086
2019-09-01,102.2980
2019-10-01,100.9209
2019-11-01,99.3532
2019-12-01,100.3373
2020-01-01,103.5458
2020-02-01,103.9679
2020-03-01,98.3359
2020-04-01,84.3942
2020-05-01,91.6712
2020-06-01,95.5290
2020-07-01,96.9198
2020-08-01,96.8008
2020-09-01,95.8860
2020-10-01,98.2312
2020-11-01,98.6524
2020-12-01,100.6847
2021-01-01,99.6913
2021-02-01,95.7901
2021-03-01,97.8810
2021-04-01,96.8274
2021-05-01,95.2452
2021-06-01,95.9852
2021-07-01,96.9037
2021-08-01,97.3414
2021-09-01,97.6862
2021-10-01,97.2445
2021-11-01,99.4883
2021-12-01,100.5102
2022-01-01,100.2872
2022-02-01,104.6931
2022-03-01,103.6590
2022-04-01,102.0785
2022-05-01,103.6516
2022-06-01,103.8751
2022-07-01,103.7844
2022-08-01,103.7616
2022-09-01,106.1364
2022-10-01,106.4595
2022-11-01,105.8459
2022-12-01,104.9658
2023-01-01,107.4721
