DATE,IPG212S
1980-12-01,95.2823
1981-01-01,92.8245
1981-02-01,98.8606
1981-03-01,96.5372
1981-04-01,63.7437
1981-05-01,66.2704
1981-06-01,82.6598
1981-07-01,102.0108
1981-08-01,96.3071
1981-09-01,97.2860
1981-10-01,95.1367
1981-11-01,93.6605
1981-12-01,91.9144
1982-01-01,89.7305
1982-02-01,94.0394
1982-03-01,93.2140
1982-04-01,90.5536
1982-05-01,86.3400
1982-06-01,82.5108
1982-07-01,77.8447
1982-08-01,79.0588
1982-09-01,76.0082
1982-10-01,77.0974
1982-11-01,75.0471
1982-12-01,76.6769
1983-01-01,78.6758
1983-02-01,76.0608
1983-03-01,73.9140
1983-04-01,75.4835
1983-05-01,77.9310
1983-06-01,77.3525
1983-07-01,80.1626
1983-08-01,79.7585
1983-09-01,81.8609
1983-10-01,83.8288
1983-11-01,84.2248
1983-12-01,83.5133
1984-01-01,86.9297
1984-02-01,90.4104
1984-03-01,90.8761
1984-04-01,92.0386
1984-05-01,94.3572
1984-06-01,93.7572
1984-07-01,99.3950
1984-08-01,95.0762
1984-09-01,96.5589
1984-10-01,80.6498
1984-11-01,81.7541
1984-12-01,85.5957
1985-01-01,83.4644
1985-02-01,86.5627
1985-03-01,92.0304
1985-04-01,92.2657
1985-05-01,92.0057
1985-06-01,93.3040
1985-07-01,88.1426
1985-08-01,88.1756
1985-09-01,90.9082
1985-10-01,90.0255
1985-11-01,89.2442
1985-12-01,90.4854
1986-01-01,91.9837
1986-02-01,92.4357
1986-03-01,91.7886
1986-04-01,90.6522
1986-05-01,90.0241
1986-06-01,90.6865
1986-07-01,88.8967
1986-08-01,89.8186
1986-09-01,88.8087
1986-10-01,89.7899
1986-11-01,90.8195
1986-12-01,90.4702
1987-01-01,90.9336
1987-02-01,93.3863
1987-03-01,90.6004
1987-04-01,90.6028
1987-05-01,93.2611
1987-06-01,94.6021
1987-07-01,95.2234
1987-08-01,99.5293
1987-09-01,99.7838
1987-10-01,99.6808
1987-11-01,101.7882
1987-12-01,101.7957
1988-01-01,99.1907
1988-02-01,99.5179
1988-03-01,100.1144
1988-04-01,100.5128
1988-05-01,100.8454
1988-06-01,99.5026
1988-07-01,102.1186
1988-08-01,102.3170
1988-09-01,102.3595
1988-10-01,103.3856
1988-11-01,104.5233
1988-12-01,105.8043
1989-01-01,107.1333
1989-02-01,102.8309
1989-03-01,105.4874
1989-04-01,107.0331
1989-05-01,106.5425
1989-06-01,105.1369
1989-07-01,103.7056
1989-08-01,108.1325
1989-09-01,108.5064
1989-10-01,110.9289
1989-11-01,110.1327
1989-12-01,105.0608
1990-01-01,114.2194
1990-02-01,112.5081
1990-03-01,110.3262
1990-04-01,111.5848
1990-05-01,111.0038
1990-06-01,112.8554
1990-07-01,113.7225
1990-08-01,109.4009
1990-09-01,112.1780
1990-10-01,110.5647
1990-11-01,111.1909
1990-12-01,108.1143
1991-01-01,105.2144
1991-02-01,110.4587
1991-03-01,107.6118
1991-04-01,103.0910
1991-05-01,104.2576
1991-06-01,108.2075
1991-07-01,105.7244
1991-08-01,108.1292
1991-09-01,107.1636
1991-10-01,107.3407
1991-11-01,105.6591
1991-12-01,107.4792
1992-01-01,108.3226
1992-02-01,108.7092
1992-03-01,109.6495
1992-04-01,109.9007
1992-05-01,112.8821
1992-06-01,107.1223
1992-07-01,110.2940
1992-08-01,110.4950
1992-09-01,109.0282
1992-10-01,108.3490
1992-11-01,109.9200
1992-12-01,109.0531
1993-01-01,109.1899
1993-02-01,106.8218
1993-03-01,103.8058
1993-04-01,105.2674
1993-05-01,106.4930
1993-06-01,108.1822
1993-07-01,104.5855
1993-08-01,101.6969
1993-09-01,105.9004
1993-10-01,108.5651
1993-11-01,108.7350
1993-12-01,110.4758
1994-01-01,106.8266
1994-02-01,111.8607
1994-03-01,114.8892
1994-04-01,115.6847
1994-05-01,113.8765
1994-06-01,115.2416
1994-07-01,114.1480
1994-08-01,115.1103
1994-09-01,113.7716
1994-10-01,114.3042
1994-11-01,115.2147
1994-12-01,116.4863
1995-01-01,117.7543
1995-02-01,116.2523
1995-03-01,114.4713
1995-04-01,114.6642
1995-05-01,113.4995
1995-06-01,114.2569
1995-07-01,117.4991
1995-08-01,113.8364
1995-09-01,118.0728
1995-10-01,116.7389
1995-11-01,115.4719
1995-12-01,114.5261
1996-01-01,108.7460
1996-02-01,112.3042
1996-03-01,117.3533
1996-04-01,116.9408
1996-05-01,118.0022
1996-06-01,120.6213
1996-07-01,120.6092
1996-08-01,120.4334
1996-09-01,119.5476
1996-10-01,120.1716
1996-11-01,119.6651
1996-12-01,119.8984
1997-01-01,119.0741
1997-02-01,123.7173
1997-03-01,123.4846
1997-04-01,120.6491
1997-05-01,124.9714
1997-06-01,123.5634
1997-07-01,121.9240
1997-08-01,122.8893
1997-09-01,123.1316
1997-10-01,122.0501
1997-11-01,122.2370
1997-12-01,123.8820
1998-01-01,127.6416
1998-02-01,125.1605
1998-03-01,121.9646
1998-04-01,123.9805
1998-05-01,126.9495
1998-06-01,124.3765
1998-07-01,124.4874
1998-08-01,125.7153
1998-09-01,126.2821
1998-10-01,125.2865
1998-11-01,128.5091
1998-12-01,126.1645
1999-01-01,127.4013
1999-02-01,126.0925
1999-03-01,123.5984
1999-04-01,121.9548
1999-05-01,122.7751
1999-06-01,122.2021
1999-07-01,122.6912
1999-08-01,122.3563
1999-09-01,119.5006
1999-10-01,121.5603
1999-11-01,123.2644
1999-12-01,124.8996
2000-01-01,121.8211
2000-02-01,124.4726
2000-03-01,127.2658
2000-04-01,124.0302
2000-05-01,120.9599
2000-06-01,123.0863
2000-07-01,121.7925
2000-08-01,121.7387
2000-09-01,120.5731
2000-10-01,122.1561
2000-11-01,118.9987
2000-12-01,117.9671
2001-01-01,121.2587
2001-02-01,123.3341
2001-03-01,123.3657
2001-04-01,124.1831
2001-05-01,124.6919
2001-06-01,122.3988
2001-07-01,121.2615
2001-08-01,120.9921
2001-09-01,121.6846
2001-10-01,123.0860
2001-11-01,121.0723
2001-12-01,119.8597
2002-01-01,119.6273
2002-02-01,118.8768
2002-03-01,116.6379
2002-04-01,116.6288
2002-05-01,117.6878
2002-06-01,117.6350
2002-07-01,114.2322
2002-08-01,117.2212
2002-09-01,119.1488
2002-10-01,116.5955
2002-11-01,115.7582
2002-12-01,116.0805
2003-01-01,115.7851
2003-02-01,113.4734
2003-03-01,113.6919
2003-04-01,114.1115
2003-05-01,116.6722
2003-06-01,115.1715
2003-07-01,115.6994
2003-08-01,117.1621
2003-09-01,117.7225
2003-10-01,117.8362
2003-11-01,117.8727
2003-12-01,118.4002
2004-01-01,119.4518
2004-02-01,118.3717
2004-03-01,120.0421
2004-04-01,119.1214
2004-05-01,119.7657
2004-06-01,122.0876
2004-07-01,122.6432
2004-08-01,124.2611
2004-09-01,119.7689
2004-10-01,123.9414
2004-11-01,125.8389
2004-12-01,123.2382
2005-01-01,123.4823
2005-02-01,127.4150
2005-03-01,124.4269
2005-04-01,127.8280
2005-05-01,124.3483
2005-06-01,125.4251
2005-07-01,127.2269
2005-08-01,126.0059
2005-09-01,126.5344
2005-10-01,124.6535
2005-11-01,125.7394
2005-12-01,126.6342
2006-01-01,132.9201
2006-02-01,130.2778
2006-03-01,131.6413
2006-04-01,131.4459
2006-05-01,130.7797
2006-06-01,127.8984
2006-07-01,128.9849
2006-08-01,126.0237
2006-09-01,126.8715
2006-10-01,128.3773
2006-11-01,125.1147
2006-12-01,131.8507
2007-01-01,122.3941
2007-02-01,126.5553
2007-03-01,125.8027
2007-04-01,126.7350
2007-05-01,126.2196
2007-06-01,126.3249
2007-07-01,122.4976
2007-08-01,122.8627
2007-09-01,124.5283
2007-10-01,120.0865
2007-11-01,122.7606
2007-12-01,126.2225
2008-01-01,122.8121
2008-02-01,123.6220
2008-03-01,122.2858
2008-04-01,122.1990
2008-05-01,122.8750
2008-06-01,121.0805
2008-07-01,123.2330
2008-08-01,122.0639
2008-09-01,121.8996
2008-10-01,122.6855
2008-11-01,119.5320
2008-12-01,113.9029
2009-01-01,110.9002
2009-02-01,111.3282
2009-03-01,110.2335
2009-04-01,105.7906
2009-05-01,105.3324
2009-06-01,105.0283
2009-07-01,104.0971
2009-08-01,107.3765
2009-09-01,104.7802
2009-10-01,103.2942
2009-11-01,104.8835
2009-12-01,99.1512
2010-01-01,103.4978
2010-02-01,104.3354
2010-03-01,107.3975
2010-04-01,109.7250
2010-05-01,107.8938
2010-06-01,107.1618
2010-07-01,108.4052
2010-08-01,108.7647
2010-09-01,108.6341
2010-10-01,110.1607
2010-11-01,107.4868
2010-12-01,105.9422
2011-01-01,110.1227
2011-02-01,108.0410
2011-03-01,109.0820
2011-04-01,109.6337
2011-05-01,110.9866
2011-06-01,109.8929
2011-07-01,108.3506
2011-08-01,107.9790
2011-09-01,109.1559
2011-10-01,110.7159
2011-11-01,111.1282
2011-12-01,110.3536
2012-01-01,112.2342
2012-02-01,109.3320
2012-03-01,104.8969
2012-04-01,107.1841
2012-05-01,104.9061
2012-06-01,105.0875
2012-07-01,104.8158
2012-08-01,104.9187
2012-09-01,105.3572
2012-10-01,105.6196
2012-11-01,107.5996
2012-12-01,106.0283
2013-01-01,105.2106
2013-02-01,106.6000
2013-03-01,106.6783
2013-04-01,104.8384
2013-05-01,107.4400
2013-06-01,108.9186
2013-07-01,107.1908
2013-08-01,106.9464
2013-09-01,108.1845
2013-10-01,105.4339
2013-11-01,104.8269
2013-12-01,107.9446
2014-01-01,105.7816
2014-02-01,106.7690
2014-03-01,112.9508
2014-04-01,112.0250
2014-05-01,113.3672
2014-06-01,110.6316
2014-07-01,112.3010
2014-08-01,113.4060
2014-09-01,111.1814
2014-10-01,107.3924
2014-11-01,108.4995
2014-12-01,113.1308
2015-01-01,111.5778
2015-02-01,104.8189
2015-03-01,108.8175
2015-04-01,106.7035
2015-05-01,105.0548
2015-06-01,100.6166
2015-07-01,106.4609
2015-08-01,108.9178
2015-09-01,105.5095
2015-10-01,104.4336
2015-11-01,103.2469
2015-12-01,100.4127
2016-01-01,98.4789
2016-02-01,98.7411
2016-03-01,95.8779
2016-04-01,93.6419
2016-05-01,96.8856
2016-06-01,96.3980
2016-07-01,97.7378
2016-08-01,98.0151
2016-09-01,98.2185
2016-10-01,104.0658
2016-11-01,100.4355
2016-12-01,94.8128
2017-01-01,100.9865
2017-02-01,101.4440
2017-03-01,99.8188
2017-04-01,102.6807
2017-05-01,99.5837
2017-06-01,101.0638
2017-07-01,99.1332
2017-08-01,97.1388
2017-09-01,97.3068
2017-10-01,100.2394
2017-11-01,101.0884
2017-12-01,99.5159
2018-01-01,95.1921
2018-02-01,99.3559
2018-03-01,99.2900
2018-04-01,100.1065
2018-05-01,99.7352
2018-06-01,101.2196
2018-07-01,100.0994
2018-08-01,100.1483
2018-09-01,101.2547
2018-10-01,100.8099
2018-11-01,100.6507
2018-12-01,105.4469
2019-01-01,100.9184
2019-02-01,100.8753
2019-03-01,97.2596
2019-04-01,101.1870
2019-05-01,100.9589
2019-06-01,101.3335
2019-07-01,99.2923
2019-08-01,100.7509
2019-09-01,99.5210
2019-10-01,95.0914
2019-11-01,93.8089
2019-12-01,94.3800
2020-01-01,95.0955
2020-02-01,92.7896
2020-03-01,89.7740
2020-04-01,85.4209
2020-05-01,83.6871
2020-06-01,80.2539
2020-07-01,86.1503
2020-08-01,90.7912
2020-09-01,87.5530
2020-10-01,89.0787
2020-11-01,90.2077
2020-12-01,89.4980
2021-01-01,94.4447
2021-02-01,89.4723
2021-03-01,94.4467
2021-04-01,90.6432
2021-05-01,91.0770
2021-06-01,89.5316
2021-07-01,88.9853
2021-08-01,90.8055
2021-09-01,92.2794
2021-10-01,92.8652
2021-11-01,91.5306
2021-12-01,93.3995
2022-01-01,94.0232
2022-02-01,93.6372
2022-03-01,90.9440
2022-04-01,92.4184
2022-05-01,93.3949
2022-06-01,90.1396
2022-07-01,92.4366
2022-08-01,89.8392
2022-09-01,91.2024
2022-10-01,93.5134
2022-11-01,90.2963
2022-12-01,87.8968
2023-01-01,93.4015
