DATE,IPG332S
1990-12-01,80.6398
1991-01-01,79.0393
1991-02-01,77.8016
1991-03-01,77.2643
1991-04-01,77.0831
1991-05-01,77.0951
1991-06-01,78.0609
1991-07-01,77.6430
1991-08-01,78.8376
1991-09-01,79.6543
1991-10-01,79.4494
1991-11-01,79.9085
1991-12-01,79.6960
1992-01-01,78.8728
1992-02-01,79.8581
1992-03-01,79.8023
1992-04-01,80.2837
1992-05-01,81.1774
1992-06-01,81.1778
1992-07-01,81.2138
1992-08-01,81.2201
1992-09-01,81.4579
1992-10-01,82.0321
1992-11-01,81.7710
1992-12-01,81.8169
1993-01-01,82.7940
1993-02-01,83.0374
1993-03-01,82.8497
1993-04-01,83.1443
1993-05-01,83.1520
1993-06-01,83.0463
1993-07-01,83.9575
1993-08-01,84.2697
1993-09-01,84.8302
1993-10-01,84.6960
1993-11-01,85.4818
1993-12-01,86.1105
1994-01-01,86.7557
1994-02-01,86.5929
1994-03-01,88.1271
1994-04-01,89.7600
1994-05-01,90.4272
1994-06-01,90.8286
1994-07-01,91.6131
1994-08-01,92.4929
1994-09-01,93.0176
1994-10-01,93.7552
1994-11-01,95.1470
1994-12-01,96.4930
1995-01-01,96.3997
1995-02-01,96.2970
1995-03-01,96.4401
1995-04-01,95.6169
1995-05-01,96.3207
1995-06-01,96.8875
1995-07-01,95.8203
1995-08-01,97.2726
1995-09-01,97.9900
1995-10-01,97.5767
1995-11-01,98.0552
1995-12-01,97.6929
1996-01-01,98.1910
1996-02-01,99.2528
1996-03-01,99.2538
1996-04-01,98.7297
1996-05-01,99.6635
1996-06-01,100.3607
1996-07-01,99.9455
1996-08-01,101.0895
1996-09-01,101.6454
1996-10-01,101.5239
1996-11-01,101.9277
1996-12-01,102.4231
1997-01-01,102.0550
1997-02-01,102.9434
1997-03-01,103.5048
1997-04-01,103.8165
1997-05-01,104.1278
1997-06-01,104.1192
1997-07-01,104.8663
1997-08-01,105.1520
1997-09-01,105.9946
1997-10-01,106.3786
1997-11-01,107.0876
1997-12-01,108.4369
1998-01-01,108.5908
1998-02-01,109.0201
1998-03-01,108.4923
1998-04-01,107.9748
1998-05-01,108.5180
1998-06-01,108.8797
1998-07-01,107.3292
1998-08-01,107.7741
1998-09-01,107.4335
1998-10-01,108.1712
1998-11-01,108.3404
1998-12-01,108.7555
1999-01-01,108.0330
1999-02-01,107.9890
1999-03-01,107.7005
1999-04-01,108.2276
1999-05-01,108.1348
1999-06-01,107.7974
1999-07-01,108.5894
1999-08-01,109.7932
1999-09-01,109.7101
1999-10-01,110.5678
1999-11-01,111.2061
1999-12-01,111.2537
2000-01-01,111.9773
2000-02-01,113.4592
2000-03-01,113.3896
2000-04-01,114.0279
2000-05-01,113.6734
2000-06-01,114.4017
2000-07-01,114.3884
2000-08-01,113.6711
2000-09-01,113.9039
2000-10-01,113.1821
2000-11-01,113.2417
2000-12-01,110.9939
2001-01-01,111.6430
2001-02-01,109.5250
2001-03-01,108.7897
2001-04-01,107.8550
2001-05-01,106.1621
2001-06-01,104.9837
2001-07-01,104.6093
2001-08-01,103.5272
2001-09-01,102.1895
2001-10-01,101.5248
2001-11-01,100.7005
2001-12-01,100.7752
2002-01-01,100.3043
2002-02-01,100.6024
2002-03-01,101.7191
2002-04-01,101.9531
2002-05-01,102.9032
2002-06-01,103.8785
2002-07-01,103.6372
2002-08-01,104.0005
2002-09-01,104.2045
2002-10-01,103.9472
2002-11-01,103.6754
2002-12-01,103.9170
2003-01-01,104.0848
2003-02-01,103.0762
2003-03-01,102.5220
2003-04-01,101.4155
2003-05-01,102.1122
2003-06-01,101.8534
2003-07-01,101.3101
2003-08-01,100.4527
2003-09-01,100.7196
2003-10-01,101.0198
2003-11-01,101.1356
2003-12-01,101.0162
2004-01-01,101.5455
2004-02-01,101.6768
2004-03-01,100.5550
2004-04-01,101.0545
2004-05-01,101.8572
2004-06-01,101.8340
2004-07-01,102.0317
2004-08-01,102.5442
2004-09-01,102.3344
2004-10-01,103.2761
2004-11-01,103.4607
2004-12-01,104.0409
2005-01-01,104.8842
2005-02-01,105.0296
2005-03-01,104.6125
2005-04-01,105.4372
2005-05-01,106.1667
2005-06-01,106.3584
2005-07-01,106.9036
2005-08-01,107.4093
2005-09-01,108.1347
2005-10-01,109.3217
2005-11-01,109.5309
2005-12-01,109.3029
2006-01-01,111.0795
2006-02-01,111.5015
2006-03-01,112.0334
2006-04-01,112.4112
2006-05-01,111.7832
2006-06-01,112.0531
2006-07-01,112.8225
2006-08-01,113.7441
2006-09-01,113.9550
2006-10-01,114.2139
2006-11-01,113.7324
2006-12-01,114.0799
2007-01-01,114.4645
2007-02-01,114.9514
2007-03-01,116.3454
2007-04-01,116.7862
2007-05-01,116.7811
2007-06-01,118.0398
2007-07-01,118.2245
2007-08-01,118.6301
2007-09-01,119.0162
2007-10-01,119.2155
2007-11-01,119.6602
2007-12-01,119.1176
2008-01-01,120.0161
2008-02-01,119.7877
2008-03-01,119.5705
2008-04-01,117.6919
2008-05-01,116.7089
2008-06-01,114.5125
2008-07-01,112.7198
2008-08-01,112.5578
2008-09-01,110.8281
2008-10-01,108.5260
2008-11-01,105.7641
2008-12-01,101.3001
2009-01-01,96.7612
2009-02-01,93.9447
2009-03-01,89.0320
2009-04-01,86.4388
2009-05-01,84.3327
2009-06-01,84.1779
2009-07-01,84.0739
2009-08-01,84.7128
2009-09-01,85.1645
2009-10-01,85.4482
2009-11-01,86.0426
2009-12-01,86.2288
2010-01-01,87.4592
2010-02-01,88.0553
2010-03-01,89.0131
2010-04-01,90.3416
2010-05-01,91.7556
2010-06-01,92.6112
2010-07-01,93.8553
2010-08-01,95.5174
2010-09-01,96.1157
2010-10-01,95.7810
2010-11-01,96.7089
2010-12-01,97.0572
2011-01-01,96.9092
2011-02-01,96.8873
2011-03-01,97.5942
2011-04-01,98.3458
2011-05-01,99.2770
2011-06-01,100.2050
2011-07-01,100.4823
2011-08-01,100.6863
2011-09-01,100.2520
2011-10-01,99.9925
2011-11-01,100.8809
2011-12-01,101.1117
2012-01-01,101.6170
2012-02-01,102.2734
2012-03-01,102.1224
2012-04-01,102.4588
2012-05-01,102.6833
2012-06-01,102.5995
2012-07-01,102.5760
2012-08-01,103.1648
2012-09-01,102.4799
2012-10-01,102.1492
2012-11-01,102.2889
2012-12-01,102.2397
2013-01-01,102.7021
2013-02-01,104.4200
2013-03-01,103.8736
2013-04-01,103.4896
2013-05-01,103.2600
2013-06-01,103.1661
2013-07-01,103.3272
2013-08-01,104.2612
2013-09-01,104.5192
2013-10-01,105.0987
2013-11-01,106.7379
2013-12-01,105.5191
2014-01-01,104.6164
2014-02-01,105.8016
2014-03-01,106.0306
2014-04-01,105.9252
2014-05-01,106.4332
2014-06-01,107.2802
2014-07-01,107.1771
2014-08-01,105.6116
2014-09-01,106.7081
2014-10-01,106.1662
2014-11-01,106.0104
2014-12-01,105.6074
2015-01-01,105.0556
2015-02-01,103.9532
2015-03-01,104.0042
2015-04-01,103.7050
2015-05-01,103.4321
2015-06-01,103.2424
2015-07-01,103.1466
2015-08-01,101.3453
2015-09-01,101.4281
2015-10-01,100.5545
2015-11-01,100.2956
2015-12-01,100.5786
2016-01-01,100.2252
2016-02-01,99.4041
2016-03-01,98.3861
2016-04-01,98.5626
2016-05-01,98.5306
2016-06-01,98.2748
2016-07-01,98.8123
2016-08-01,97.9931
2016-09-01,98.8956
2016-10-01,99.2314
2016-11-01,98.5667
2016-12-01,98.7649
2017-01-01,99.0230
2017-02-01,99.2659
2017-03-01,98.9393
2017-04-01,99.1425
2017-05-01,99.7015
2017-06-01,99.0297
2017-07-01,99.6035
2017-08-01,99.7220
2017-09-01,100.5721
2017-10-01,101.4469
2017-11-01,101.7632
2017-12-01,101.7904
2018-01-01,101.7434
2018-02-01,103.2623
2018-03-01,103.4302
2018-04-01,103.9449
2018-05-01,104.0388
2018-06-01,105.0303
2018-07-01,105.2699
2018-08-01,105.4106
2018-09-01,105.2896
2018-10-01,105.8817
2018-11-01,105.6154
2018-12-01,105.4207
2019-01-01,105.4056
2019-02-01,104.4134
2019-03-01,103.9472
2019-04-01,103.2809
2019-05-01,102.2866
2019-06-01,102.2959
2019-07-01,101.5468
2019-08-01,101.9523
2019-09-01,101.5256
2019-10-01,101.0884
2019-11-01,100.7198
2019-12-01,100.3523
2020-01-01,100.1180
2020-02-01,101.0146
2020-03-01,97.2796
2020-04-01,87.3667
2020-05-01,89.3813
2020-06-01,90.7039
2020-07-01,90.2189
2020-08-01,91.1019
2020-09-01,92.9744
2020-10-01,92.5597
2020-11-01,93.0254
2020-12-01,93.0595
2021-01-01,94.2893
2021-02-01,92.1582
2021-03-01,95.4185
2021-04-01,94.3341
2021-05-01,95.0724
2021-06-01,95.4413
2021-07-01,95.7808
2021-08-01,96.0932
2021-09-01,96.1837
2021-10-01,97.4740
2021-11-01,99.0484
2021-12-01,98.4940
2022-01-01,97.8925
2022-02-01,100.3342
2022-03-01,100.6524
2022-04-01,101.2741
2022-05-01,100.2978
2022-06-01,98.7898
2022-07-01,100.8035
2022-08-01,100.3527
2022-09-01,100.7845
2022-10-01,101.1337
2022-11-01,100.5400
2022-12-01,99.8145
2023-01-01,100.2117
