DATE,IPG337S
1980-01-01,86.9145
1980-02-01,85.7325
1980-03-01,84.4993
1980-04-01,83.4989
1980-05-01,79.8651
1980-06-01,77.2040
1980-07-01,74.9667
1980-08-01,76.6104
1980-09-01,79.2784
1980-10-01,79.8771
1980-11-01,80.6790
1980-12-01,81.4310
1981-01-01,80.1126
1981-02-01,79.6383
1981-03-01,80.5362
1981-04-01,81.8473
1981-05-01,82.0946
1981-06-01,82.1101
1981-07-01,82.0916
1981-08-01,80.4160
1981-09-01,80.4409
1981-10-01,79.1637
1981-11-01,77.4958
1981-12-01,76.6762
1982-01-01,74.1714
1982-02-01,76.5670
1982-03-01,76.7609
1982-04-01,76.0540
1982-05-01,75.7383
1982-06-01,75.5789
1982-07-01,75.7798
1982-08-01,76.7717
1982-09-01,76.3126
1982-10-01,74.2859
1982-11-01,74.0205
1982-12-01,75.0525
1983-01-01,74.9068
1983-02-01,74.0538
1983-03-01,75.6635
1983-04-01,77.5204
1983-05-01,79.9829
1983-06-01,82.0282
1983-07-01,84.7393
1983-08-01,86.6533
1983-09-01,87.7372
1983-10-01,89.1687
1983-11-01,90.4384
1983-12-01,91.3577
1984-01-01,91.7174
1984-02-01,92.1970
1984-03-01,91.7146
1984-04-01,94.3750
1984-05-01,93.7303
1984-06-01,92.3354
1984-07-01,92.1076
1984-08-01,92.1154
1984-09-01,92.0415
1984-10-01,93.4188
1984-11-01,93.8099
1984-12-01,93.8548
1985-01-01,94.2785
1985-02-01,93.7529
1985-03-01,93.6241
1985-04-01,93.5974
1985-05-01,92.5042
1985-06-01,92.9627
1985-07-01,92.5338
1985-08-01,93.0119
1985-09-01,94.2807
1985-10-01,94.4593
1985-11-01,94.6605
1985-12-01,95.6750
1986-01-01,95.6565
1986-02-01,95.3083
1986-03-01,95.0094
1986-04-01,95.5794
1986-05-01,96.1730
1986-06-01,98.6319
1986-07-01,98.7322
1986-08-01,99.1925
1986-09-01,99.7442
1986-10-01,100.8409
1986-11-01,100.2962
1986-12-01,100.2598
1987-01-01,101.0682
1987-02-01,102.5955
1987-03-01,103.3695
1987-04-01,103.1828
1987-05-01,104.1844
1987-06-01,103.5004
1987-07-01,105.6423
1987-08-01,106.9615
1987-09-01,107.3145
1987-10-01,107.3733
1987-11-01,107.4839
1987-12-01,107.7491
1988-01-01,105.7300
1988-02-01,104.7078
1988-03-01,104.9158
1988-04-01,104.8755
1988-05-01,104.1551
1988-06-01,104.1105
1988-07-01,103.1217
1988-08-01,102.4600
1988-09-01,104.0835
1988-10-01,103.2840
1988-11-01,103.1549
1988-12-01,103.1096
1989-01-01,104.1792
1989-02-01,104.6665
1989-03-01,104.8704
1989-04-01,104.1292
1989-05-01,103.5416
1989-06-01,104.1092
1989-07-01,103.0941
1989-08-01,102.7582
1989-09-01,101.8685
1989-10-01,102.2200
1989-11-01,103.7489
1989-12-01,103.6757
1990-01-01,101.8356
1990-02-01,101.7971
1990-03-01,102.6759
1990-04-01,102.9442
1990-05-01,102.9705
1990-06-01,103.0088
1990-07-01,102.9530
1990-08-01,102.8601
1990-09-01,101.5076
1990-10-01,100.2036
1990-11-01,98.0514
1990-12-01,97.2109
1991-01-01,95.1241
1991-02-01,91.9101
1991-03-01,91.5470
1991-04-01,92.8287
1991-05-01,93.7347
1991-06-01,93.9552
1991-07-01,93.2274
1991-08-01,93.9204
1991-09-01,94.1522
1991-10-01,94.3387
1991-11-01,95.8612
1991-12-01,95.2393
1992-01-01,96.4092
1992-02-01,95.8536
1992-03-01,100.7745
1992-04-01,100.6615
1992-05-01,100.6529
1992-06-01,101.2167
1992-07-01,103.7641
1992-08-01,103.0114
1992-09-01,102.9541
1992-10-01,102.6904
1992-11-01,102.5019
1992-12-01,103.5122
1993-01-01,104.5731
1993-02-01,105.8364
1993-03-01,104.6591
1993-04-01,105.2568
1993-05-01,104.8389
1993-06-01,104.2291
1993-07-01,104.3527
1993-08-01,103.1973
1993-09-01,105.2741
1993-10-01,107.3908
1993-11-01,107.8413
1993-12-01,108.2065
1994-01-01,107.2068
1994-02-01,104.8409
1994-03-01,106.2590
1994-04-01,107.0006
1994-05-01,108.1136
1994-06-01,108.6985
1994-07-01,109.2669
1994-08-01,109.3693
1994-09-01,110.9115
1994-10-01,111.8399
1994-11-01,111.7191
1994-12-01,112.4718
1995-01-01,113.3392
1995-02-01,112.4458
1995-03-01,112.3816
1995-04-01,109.9728
1995-05-01,109.5083
1995-06-01,110.4659
1995-07-01,108.1035
1995-08-01,110.7066
1995-09-01,110.4193
1995-10-01,110.6893
1995-11-01,110.1460
1995-12-01,110.3973
1996-01-01,108.7220
1996-02-01,107.3809
1996-03-01,108.4195
1996-04-01,109.0683
1996-05-01,110.8104
1996-06-01,111.2978
1996-07-01,112.0975
1996-08-01,112.1494
1996-09-01,114.2341
1996-10-01,114.2949
1996-11-01,115.7567
1996-12-01,115.7538
1997-01-01,116.4175
1997-02-01,118.6605
1997-03-01,120.2408
1997-04-01,121.7450
1997-05-01,122.6897
1997-06-01,123.5094
1997-07-01,124.1916
1997-08-01,124.5936
1997-09-01,126.0388
1997-10-01,127.3992
1997-11-01,129.0539
1997-12-01,129.6375
1998-01-01,130.6394
1998-02-01,132.3266
1998-03-01,132.7388
1998-04-01,131.4593
1998-05-01,131.4574
1998-06-01,130.9184
1998-07-01,133.1252
1998-08-01,133.1043
1998-09-01,131.8650
1998-10-01,131.6520
1998-11-01,134.7647
1998-12-01,135.9583
1999-01-01,134.3608
1999-02-01,134.1813
1999-03-01,134.3555
1999-04-01,135.1800
1999-05-01,136.4063
1999-06-01,137.1779
1999-07-01,136.4083
1999-08-01,138.8826
1999-09-01,138.1395
1999-10-01,139.5136
1999-11-01,138.9238
1999-12-01,138.4904
2000-01-01,138.2828
2000-02-01,138.0333
2000-03-01,139.5114
2000-04-01,141.5360
2000-05-01,141.1870
2000-06-01,140.3056
2000-07-01,139.0143
2000-08-01,137.8428
2000-09-01,138.7271
2000-10-01,140.3591
2000-11-01,139.1589
2000-12-01,136.5814
2001-01-01,136.3204
2001-02-01,135.9719
2001-03-01,134.2794
2001-04-01,133.2101
2001-05-01,130.5923
2001-06-01,127.5618
2001-07-01,129.6949
2001-08-01,128.8831
2001-09-01,129.1764
2001-10-01,127.6178
2001-11-01,127.1506
2001-12-01,125.7568
2002-01-01,128.8201
2002-02-01,132.7683
2002-03-01,136.1559
2002-04-01,136.7343
2002-05-01,135.7972
2002-06-01,136.9744
2002-07-01,137.0298
2002-08-01,134.4896
2002-09-01,135.5060
2002-10-01,134.3153
2002-11-01,134.7933
2002-12-01,136.3746
2003-01-01,133.9839
2003-02-01,131.3974
2003-03-01,130.0566
2003-04-01,127.3886
2003-05-01,129.3882
2003-06-01,132.1264
2003-07-01,133.7907
2003-08-01,133.4790
2003-09-01,134.5097
2003-10-01,134.4142
2003-11-01,137.8379
2003-12-01,136.6258
2004-01-01,135.5095
2004-02-01,134.5906
2004-03-01,134.8994
2004-04-01,135.8873
2004-05-01,138.7199
2004-06-01,136.5131
2004-07-01,136.9809
2004-08-01,136.6628
2004-09-01,136.3970
2004-10-01,137.0754
2004-11-01,137.2232
2004-12-01,139.4474
2005-01-01,142.2557
2005-02-01,142.9400
2005-03-01,141.6938
2005-04-01,141.5602
2005-05-01,141.0991
2005-06-01,141.6354
2005-07-01,141.4860
2005-08-01,139.5440
2005-09-01,142.7477
2005-10-01,142.7930
2005-11-01,141.6059
2005-12-01,141.2139
2006-01-01,142.9464
2006-02-01,143.4593
2006-03-01,142.7807
2006-04-01,143.0260
2006-05-01,141.3566
2006-06-01,140.3751
2006-07-01,136.1795
2006-08-01,137.5298
2006-09-01,137.3548
2006-10-01,137.8643
2006-11-01,136.6483
2006-12-01,136.8762
2007-01-01,135.6806
2007-02-01,134.1009
2007-03-01,134.6951
2007-04-01,133.6112
2007-05-01,134.1478
2007-06-01,133.5078
2007-07-01,133.4731
2007-08-01,135.1404
2007-09-01,135.2622
2007-10-01,134.9073
2007-11-01,135.2508
2007-12-01,133.5247
2008-01-01,130.5684
2008-02-01,128.6375
2008-03-01,128.4584
2008-04-01,127.9494
2008-05-01,126.4086
2008-06-01,125.4428
2008-07-01,122.3927
2008-08-01,120.5571
2008-09-01,117.0067
2008-10-01,115.2760
2008-11-01,109.7945
2008-12-01,104.0642
2009-01-01,97.0689
2009-02-01,93.9686
2009-03-01,90.4770
2009-04-01,89.4577
2009-05-01,87.3870
2009-06-01,86.2726
2009-07-01,86.2968
2009-08-01,85.2449
2009-09-01,85.2571
2009-10-01,85.0010
2009-11-01,84.9893
2009-12-01,85.1734
2010-01-01,84.6495
2010-02-01,84.6789
2010-03-01,85.4853
2010-04-01,86.0165
2010-05-01,87.2821
2010-06-01,87.8457
2010-07-01,88.0060
2010-08-01,87.1108
2010-09-01,87.5185
2010-10-01,87.4234
2010-11-01,88.5490
2010-12-01,88.6344
2011-01-01,88.3947
2011-02-01,89.5597
2011-03-01,90.4026
2011-04-01,89.6328
2011-05-01,90.2875
2011-06-01,89.8845
2011-07-01,90.1168
2011-08-01,91.1685
2011-09-01,90.4771
2011-10-01,90.2396
2011-11-01,88.6564
2011-12-01,89.3057
2012-01-01,92.9718
2012-02-01,93.5072
2012-03-01,93.6318
2012-04-01,94.2543
2012-05-01,94.8628
2012-06-01,94.1029
2012-07-01,95.3426
2012-08-01,95.6394
2012-09-01,95.2317
2012-10-01,95.1156
2012-11-01,94.8970
2012-12-01,95.3703
2013-01-01,94.0832
2013-02-01,96.0587
2013-03-01,96.4506
2013-04-01,96.8679
2013-05-01,96.3249
2013-06-01,97.9880
2013-07-01,94.6861
2013-08-01,95.4279
2013-09-01,94.0773
2013-10-01,93.7427
2013-11-01,94.1080
2013-12-01,94.3275
2014-01-01,93.8507
2014-02-01,92.7455
2014-03-01,95.0076
2014-04-01,94.7938
2014-05-01,94.3954
2014-06-01,95.1234
2014-07-01,96.1964
2014-08-01,95.3986
2014-09-01,97.4099
2014-10-01,97.4304
2014-11-01,97.9849
2014-12-01,99.6675
2015-01-01,98.4885
2015-02-01,99.4007
2015-03-01,99.1475
2015-04-01,98.6600
2015-05-01,99.3685
2015-06-01,99.9771
2015-07-01,100.7239
2015-08-01,101.7248
2015-09-01,102.5795
2015-10-01,102.7713
2015-11-01,103.2223
2015-12-01,100.6626
2016-01-01,102.9412
2016-02-01,101.2716
2016-03-01,101.7143
2016-04-01,101.7116
2016-05-01,99.3402
2016-06-01,100.3181
2016-07-01,99.5652
2016-08-01,100.2173
2016-09-01,99.1734
2016-10-01,100.8979
2016-11-01,101.5348
2016-12-01,101.2073
2017-01-01,102.3894
2017-02-01,100.4484
2017-03-01,100.5928
2017-04-01,100.3782
2017-05-01,98.7630
2017-06-01,99.7658
2017-07-01,98.9543
2017-08-01,99.8271
2017-09-01,98.6382
2017-10-01,99.9522
2017-11-01,100.1426
2017-12-01,100.1481
2018-01-01,100.1703
2018-02-01,100.9416
2018-03-01,100.9515
2018-04-01,101.4225
2018-05-01,101.6077
2018-06-01,102.0397
2018-07-01,102.0281
2018-08-01,101.7911
2018-09-01,101.9345
2018-10-01,101.9519
2018-11-01,100.2060
2018-12-01,98.4272
2019-01-01,97.7928
2019-02-01,96.2808
2019-03-01,95.1892
2019-04-01,94.9966
2019-05-01,94.8732
2019-06-01,94.0335
2019-07-01,94.2174
2019-08-01,93.2281
2019-09-01,93.2719
2019-10-01,92.9854
2019-11-01,93.7620
2019-12-01,93.8534
2020-01-01,94.2456
2020-02-01,94.5724
2020-03-01,89.6185
2020-04-01,69.6312
2020-05-01,79.3989
2020-06-01,83.6146
2020-07-01,85.1186
2020-08-01,85.8774
2020-09-01,86.0326
2020-10-01,85.8427
2020-11-01,85.0026
2020-12-01,86.4257
2021-01-01,88.6163
2021-02-01,86.1619
2021-03-01,86.7456
2021-04-01,85.9703
2021-05-01,87.5666
2021-06-01,87.5916
2021-07-01,87.6025
2021-08-01,88.1438
2021-09-01,88.5061
2021-10-01,89.8970
2021-11-01,89.8218
2021-12-01,89.9800
2022-01-01,90.1438
2022-02-01,94.4907
2022-03-01,93.2791
2022-04-01,92.9164
2022-05-01,91.9557
2022-06-01,90.3890
2022-07-01,89.9697
2022-08-01,89.1873
2022-09-01,89.8481
2022-10-01,88.9767
2022-11-01,86.9755
2022-12-01,85.4944
2023-01-01,84.8939
